UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA , CODIGO RAIS 
SP,35,17109,Glicério,"4,842",3517109
SP,35,17208,Guaiçara,"12,416",3517208
SP,35,17307,Guaimbê,"5,806",3517307
SP,35,17406,Guaíra,"41,283",3517406
SP,35,17505,Guapiaçu,"22,087",3517505
SP,35,17604,Guapiara,"16,896",3517604
SP,35,17703,Guará,"21,394",3517703
SP,35,17802,Guaraçaí,"8,258",3517802
SP,35,17901,Guaraci,"11,382",3517901
SP,35,18008,Guarani d'Oeste,"1,996",3518008
SP,35,18107,Guarantã,"6,685",3518107
SP,35,18206,Guararapes,"33,257",3518206
SP,35,18305,Guararema,"30,465",3518305
SP,35,18404,Guaratinguetá,"123,192",3518404
SP,35,18503,Guareí,"19,244",3518503
SP,35,18602,Guariba,"40,857",3518602
SP,35,18701,Guarujá,"324,977",3518701
SP,35,18800,Guarulhos,"1,404,694",3518800
SP,35,18859,Guatapará,"7,760",3518859
SP,35,18909,Guzolândia,"5,346",3518909
SP,35,19006,Herculândia,"9,649",3519006
SP,35,19055,Holambra,"15,605",3519055
SP,35,19071,Hortolândia,"237,570",3519071
SP,35,19105,Iacanga,"12,002",3519105
SP,35,19204,Iacri,"6,269",3519204
SP,35,19253,Iaras,"9,786",3519253
SP,35,19303,Ibaté,"35,830",3519303
SP,35,19402,Ibirá,"12,639",3519402
SP,35,19501,Ibirarema,"7,926",3519501
SP,35,19600,Ibitinga,"61,150",3519600
SP,35,19709,Ibiúna,"80,062",3519709
SP,35,19808,Icém,"8,363",3519808
SP,35,19907,Iepê,"8,228",3519907
SP,35,20004,Igaraçu do Tietê,"24,821",3520004
SP,35,20103,Igarapava,"30,791",3520103
SP,35,20202,Igaratá,"9,631",3520202
SP,35,20301,Iguape,"31,117",3520301
SP,35,20400,Ilhabela,"36,194",3520400
SP,35,20426,Ilha Comprida,"11,552",3520426
SP,35,20442,Ilha Solteira,"26,886",3520442
SP,35,20509,Indaiatuba,"260,690",3520509
SP,35,20608,Indiana,"4,873",3520608
SP,35,20707,Indiaporã,"3,876",3520707
SP,35,20806,Inúbia Paulista,"4,045",3520806
SP,35,20905,Ipaussu,"15,165",3520905
SP,35,21002,Iperó,"38,771",3521002
SP,35,21101,Ipeúna,"7,824",3521101
SP,35,21150,Ipiguá,"5,557",3521150
SP,35,21200,Iporanga,"4,180",3521200
SP,35,21309,Ipuã,"16,794",3521309
SP,35,21408,Iracemápolis,"24,982",3521408
SP,35,21507,Irapuã,"8,101",3521507
SP,35,21606,Irapuru,"8,356",3521606
SP,35,21705,Itaberá,"17,405",3521705
SP,35,21804,Itaí,"27,632",3521804
SP,35,21903,Itajobi,"15,331",3521903
SP,35,22000,Itaju,"3,937",3522000
SP,35,22109,Itanhaém,"104,351",3522109
SP,35,22158,Itaoca,"3,332",3522158
SP,35,22208,Itapecerica da Serra,"179,574",3522208
SP,35,22307,Itapetininga,"167,106",3522307
SP,35,22406,Itapeva,"95,241",3522406
SP,35,22505,Itapevi,"244,131",3522505
SP,35,22604,Itapira,"75,683",3522604
SP,35,22653,Itapirapuã Paulista,"4,294",3522653
SP,35,22703,Itápolis,"43,536",3522703
SP,35,22802,Itaporanga,"15,197",3522802
SP,35,22901,Itapuí,"14,297",3522901
SP,35,23008,Itapura,"4,994",3523008
SP,35,23107,Itaquaquecetuba,"379,082",3523107
SP,35,23206,Itararé,"50,778",3523206
SP,35,23305,Itariri,"17,754",3523305
SP,35,23404,Itatiba,"124,254",3523404
SP,35,23503,Itatinga,"21,139",3523503
SP,35,23602,Itirapina,"18,610",3523602
SP,35,23701,Itirapuã,"6,587",3523701
SP,35,23800,Itobi,"7,862",3523800
SP,35,23909,Itu,"177,150",3523909
SP,35,24006,Itupeva,"64,330",3524006
SP,35,24105,Ituverava,"42,259",3524105
SP,35,24204,Jaborandi,"6,963",3524204
SP,35,24303,Jaboticabal,"78,029",3524303
SP,35,24402,Jacareí,"237,119",3524402
SP,35,24501,Jaci,"7,322",3524501
SP,35,24600,Jacupiranga,"17,911",3524600
SP,35,24709,Jaguariúna,"59,921",3524709
SP,35,24808,Jales,"49,291",3524808
SP,35,24907,Jambeiro,"6,828",3524907
SP,35,25003,Jandira,"127,734",3525003
SP,35,25102,Jardinópolis,"45,544",3525102
SP,35,25201,Jarinu,"31,173",3525201
SP,35,25300,Jaú,"153,463",3525300
SP,35,25409,Jeriquara,"3,143",3525409
SP,35,25508,Joanópolis,"13,453",3525508
SP,35,25607,João Ramalho,"4,577",3525607
SP,35,25706,José Bonifácio,"37,707",3525706
SP,35,25805,Júlio Mesquita,"4,824",3525805
SP,35,25854,Jumirim,"3,467",3525854
SP,35,25904,Jundiaí,"426,935",3525904
SP,35,26001,Junqueirópolis,"20,978",3526001
SP,35,26100,Juquiá,"18,627",3526100
SP,35,26209,Juquitiba,"31,844",3526209
SP,35,26308,Lagoinha,"4,882",3526308
SP,35,26407,Laranjal Paulista,"29,047",3526407
SP,35,26506,Lavínia,"12,581",3526506
SP,35,26605,Lavrinhas,"7,361",3526605
SP,35,26704,Leme,"105,273",3526704
SP,35,26803,Lençóis Paulista,"69,533",3526803
SP,35,26902,Limeira,"310,783",3526902
SP,35,27009,Lindóia,"8,201",3527009
SP,35,27108,Lins,"78,978",3527108
SP,35,27207,Lorena,"89,532",3527207
SP,35,27256,Lourdes,"2,311",3527256
SP,35,27306,Louveira,"51,007",3527306
SP,35,27405,Lucélia,"22,022",3527405
SP,35,27504,Lucianópolis,"2,412",3527504
SP,35,27603,Luís Antônio,"15,628",3527603
SP,35,27702,Luiziânia,"5,918",3527702
SP,35,27801,Lupércio,"4,608",3527801
SP,35,27900,Lutécia,"2,623",3527900
SP,35,28007,Macatuba,"17,263",3528007
SP,35,28106,Macaubal,"8,174",3528106
SP,35,28205,Macedônia,"3,686",3528205
SP,35,28304,Magda,"3,086",3528304
SP,35,28403,Mairinque,"47,723",3528403
SP,35,28502,Mairiporã,"103,645",3528502
SP,35,28601,Manduri,"9,972",3528601
SP,35,28700,Marabá Paulista,"6,039",3528700
SP,35,28809,Maracaí,"14,069",3528809
SP,35,28858,Marapoama,"3,097",3528858
SP,35,28908,Mariápolis,"4,098",3528908
SP,35,29005,Marília,"242,249",3529005
SP,35,29104,Marinópolis,"2,101",3529104
SP,35,29203,Martinópolis,"26,791",3529203
SP,35,29302,Matão,"84,069",3529302
SP,35,29401,Mauá,"481,725",3529401
SP,35,29500,Mendonça,"5,638",3529500
SP,35,29609,Meridiano,"3,813",3529609
SP,35,29658,Mesópolis,"1,903",3529658
SP,35,29708,Miguelópolis,"22,480",3529708
SP,35,29807,Mineiros do Tietê,"13,023",3529807
SP,35,29906,Miracatu,"19,511",3529906
SP,35,30003,Mira Estrela,"3,125",3530003
SP,35,30102,Mirandópolis,"29,844",3530102
SP,35,30201,Mirante do Paranapanema,"18,415",3530201
SP,35,30300,Mirassol,"60,768",3530300
SP,35,30409,Mirassolândia,"4,966",3530409
SP,35,30508,Mococa,"69,072",3530508
SP,35,30607,Mogi das Cruzes,"455,587",3530607
SP,35,30706,Mogi Guaçu,"154,146",3530706
SP,35,30805,Mogi Mirim,"94,098",3530805
SP,35,30904,Mombuca,"3,523",3530904
SP,35,31001,Monções,"2,274",3531001
SP,35,31100,Mongaguá,"58,567",3531100
SP,35,31209,Monte Alegre do Sul,"8,181",3531209
SP,35,31308,Monte Alto,"51,039",3531308
SP,35,31407,Monte Aprazível,"25,651",3531407
SP,35,31506,Monte Azul Paulista,"18,928",3531506
SP,35,31605,Monte Castelo,"4,166",3531605
SP,35,31704,Monteiro Lobato,"4,739",3531704
SP,35,31803,Monte Mor,"61,707",3531803
SP,35,31902,Morro Agudo,"33,598",3531902
SP,35,32009,Morungaba,"13,936",3532009
SP,35,32058,Motuca,"4,831",3532058
SP,35,32108,Murutinga do Sul,"4,525",3532108
SP,35,32157,Nantes,"3,215",3532157
SP,35,32207,Narandiba,"4,950",3532207
SP,35,32306,Natividade da Serra,"6,624",3532306
SP,35,32405,Nazaré Paulista,"18,866",3532405
SP,35,32504,Neves Paulista,"8,917",3532504
SP,35,32603,Nhandeara,"11,575",3532603
SP,35,32702,Nipoã,"5,381",3532702
SP,35,32801,Nova Aliança,"7,161",3532801
SP,35,32827,Nova Campina,"9,962",3532827
SP,35,32843,Nova Canaã Paulista,"1,824",3532843
SP,35,32868,Nova Castilho,"1,290",3532868
SP,35,32900,Nova Europa,"11,519",3532900
SP,35,33007,Nova Granada,"21,871",3533007
SP,35,33106,Nova Guataporanga,"2,333",3533106
SP,35,33205,Nova Independência,"4,135",3533205
SP,35,33254,Novais,"6,057",3533254
SP,35,33304,Nova Luzitânia,"4,217",3533304
SP,35,33403,Nova Odessa,"61,716",3533403
SP,35,33502,Novo Horizonte,"41,765",3533502
SP,35,33601,Nuporanga,"7,522",3533601
SP,35,33700,Ocauçu,"4,294",3533700
SP,35,33809,Óleo,"2,447",3533809
SP,35,33908,Olímpia,"55,477",3533908
SP,35,34005,Onda Verde,"4,462",3534005
SP,35,34104,Oriente,"6,569",3534104
SP,35,34203,Orindiúva,"7,318",3534203
SP,35,34302,Orlândia,"44,682",3534302
SP,35,34401,Osasco,"701,428",3534401
SP,35,34500,Oscar Bressane,"2,603",3534500
SP,35,34609,Osvaldo Cruz,"33,118",3534609
SP,35,34708,Ourinhos,"115,139",3534708
SP,35,34757,Ouroeste,"10,712",3534757
SP,35,34807,Ouro Verde,"8,676",3534807
SP,35,34906,Pacaembu,"14,326",3534906
SP,35,35002,Palestina,"13,285",3535002
SP,35,35101,Palmares Paulista,"13,691",3535101
SP,35,35200,Palmeira d'Oeste,"9,173",3535200
SP,35,35309,Palmital,"22,322",3535309
SP,35,35408,Panorama,"15,944",3535408
SP,35,35507,Paraguaçu Paulista,"46,180",3535507
SP,35,35606,Paraibuna,"18,302",3535606
SP,35,35705,Paraíso,"6,536",3535705
SP,35,35804,Paranapanema,"20,588",3535804
SP,35,35903,Paranapuã,"4,112",3535903
SP,35,36000,Parapuã,"10,934",3536000
SP,35,36109,Pardinho,"6,579",3536109
SP,35,36208,Pariquera-Açu,"19,797",3536208
SP,35,36257,Parisi,"2,177",3536257
SP,35,36307,Patrocínio Paulista,"14,941",3536307
SP,35,36406,Paulicéia,"7,540",3536406
SP,35,36505,Paulínia,"114,508",3536505
SP,35,36570,Paulistânia,"1,835",3536570
SP,35,36604,Paulo de Faria,"8,973",3536604
SP,35,36703,Pederneiras,"47,523",3536703
SP,35,36802,Pedra Bela,"6,127",3536802
SP,35,36901,Pedranópolis,"2,468",3536901
SP,35,37008,Pedregulho,"16,876",3537008
SP,35,37107,Pedreira,"48,992",3537107
SP,35,37156,Pedrinhas Paulista,"3,109",3537156
SP,35,37206,Pedro de Toledo,"11,507",3537206
SP,35,37305,Penápolis,"64,098",3537305
SP,35,37404,Pereira Barreto,"25,685",3537404
SP,35,37503,Pereiras,"8,875",3537503
SP,35,37602,Peruíbe,"69,697",3537602
SP,35,37701,Piacatu,"6,093",3537701
SP,35,37800,Piedade,"55,731",3537800
SP,35,37909,Pilar do Sul,"29,612",3537909
SP,35,38006,Pindamonhangaba,"171,885",3538006
SP,35,38105,Pindorama,"17,378",3538105
SP,35,38204,Pinhalzinho,"15,564",3538204
SP,35,38303,Piquerobi,"3,706",3538303
SP,35,38501,Piquete,"13,495",3538501
SP,35,38600,Piracaia,"27,617",3538600
SP,35,38709,Piracicaba,"410,275",3538709
SP,35,38808,Piraju,"29,930",3538808
SP,35,38907,Pirajuí,"25,939",3538907
SP,35,39004,Pirangi,"11,524",3539004
SP,35,39103,Pirapora do Bom Jesus,"19,453",3539103
SP,35,39202,Pirapozinho,"27,974",3539202
SP,35,39301,Pirassununga,"77,330",3539301
SP,35,39400,Piratininga,"13,890",3539400
SP,35,39509,Pitangueiras,"40,430",3539509
SP,35,39608,Planalto,"5,370",3539608
SP,35,39707,Platina,"3,606",3539707
SP,35,39806,Poá,"119,221",3539806
SP,35,39905,Poloni,"6,166",3539905
SP,35,40002,Pompéia,"22,326",3540002
SP,35,40101,Pongaí,"3,385",3540101
SP,35,40200,Pontal,"51,717",3540200
SP,35,40259,Pontalinda,"4,719",3540259
SP,35,40309,Pontes Gestal,"2,576",3540309
SP,35,40408,Populina,"4,136",3540408
SP,35,40507,Porangaba,"10,205",3540507
SP,35,40606,Porto Feliz,"53,698",3540606
SP,35,40705,Porto Ferreira,"56,848",3540705
SP,35,40754,Potim,"25,603",3540754
SP,35,40804,Potirendaba,"17,668",3540804
SP,35,40853,Pracinha,"4,327",3540853
SP,35,40903,Pradópolis,"22,239",3540903
SP,35,41000,Praia Grande,"336,454",3541000
SP,35,41059,Pratânia,"5,371",3541059
SP,35,41109,Presidente Alves,"4,067",3541109
SP,35,41208,Presidente Bernardes,"12,943",3541208
SP,35,41307,Presidente Epitácio,"44,572",3541307
SP,35,41406,Presidente Prudente,"231,953",3541406
SP,35,41505,Presidente Venceslau,"39,648",3541505
SP,35,41604,Promissão,"41,211",3541604
SP,35,41653,Quadra,"3,902",3541653
SP,35,41703,Quatá,"14,309",3541703
SP,35,41802,Queiroz,"3,513",3541802
SP,35,41901,Queluz,"13,788",3541901
SP,35,42008,Quintana,"6,736",3542008
SP,35,42107,Rafard,"9,126",3542107
SP,35,42206,Rancharia,"29,743",3542206
SP,35,42305,Redenção da Serra,"3,827",3542305
SP,35,42404,Regente Feijó,"20,523",3542404
SP,35,42503,Reginópolis,"10,047",3542503
SP,35,42602,Registro,"56,463",3542602
SP,35,42701,Restinga,"7,762",3542701
SP,35,42800,Ribeira,"3,320",3542800
SP,35,42909,Ribeirão Bonito,"13,376",3542909
SP,35,43006,Ribeirão Branco,"15,984",3543006
SP,35,43105,Ribeirão Corrente,"4,786",3543105
SP,35,43204,Ribeirão do Sul,"4,537",3543204
SP,35,43238,Ribeirão dos Índios,"2,222",3543238
SP,35,43253,Ribeirão Grande,"7,686",3543253
SP,35,43303,Ribeirão Pires,"125,238",3543303
SP,35,43402,Ribeirão Preto,"720,116",3543402
SP,35,43501,Riversul,"5,364",3543501
SP,35,43600,Rifaina,"3,651",3543600
SP,35,43709,Rincão,"10,824",3543709
SP,35,43808,Rinópolis,"9,940",3543808
SP,35,43907,Rio Claro,"209,548",3543907
SP,35,44004,Rio das Pedras,"36,233",3544004
SP,35,44103,Rio Grande da Serra,"52,009",3544103
SP,35,44202,Riolândia,"12,856",3544202
SP,35,44251,Rosana,"15,929",3544251
SP,35,44301,Roseira,"10,888",3544301
SP,35,44400,Rubiácea,"3,195",3544400
SP,35,44509,Rubinéia,"3,191",3544509
SP,35,44608,Sabino,"5,638",3544608
SP,35,44707,Sagres,"2,427",3544707
SP,35,44806,Sales,"6,481",3544806
SP,35,44905,Sales Oliveira,"12,103",3544905
SP,35,45001,Salesópolis,"17,363",3545001
SP,35,45100,Salmourão,"5,372",3545100
SP,35,45159,Saltinho,"8,498",3545159
SP,35,45209,Salto,"120,779",3545209
SP,35,45308,Salto de Pirapora,"46,285",3545308
SP,35,45407,Salto Grande,"9,396",3545407
SP,35,45506,Sandovalina,"4,405",3545506
SP,35,45605,Santa Adélia,"15,639",3545605
SP,35,45704,Santa Albertina,"6,036",3545704
SP,35,45803,Santa Bárbara d'Oeste,"195,278",3545803
SP,35,46009,Santa Branca,"14,925",3546009
SP,35,46108,Santa Clara d'Oeste,"2,111",3546108
SP,35,46207,Santa Cruz da Conceição,"4,584",3546207
SP,35,46256,Santa Cruz da Esperança,"2,166",3546256
SP,35,46306,Santa Cruz das Palmeiras,"35,102",3546306
SP,35,46405,Santa Cruz do Rio Pardo,"48,207",3546405
SP,35,46504,Santa Ernestina,"5,577",3546504
SP,35,46603,Santa Fé do Sul,"32,796",3546603
SP,35,46702,Santa Gertrudes,"27,850",3546702
SP,35,46801,Santa Isabel,"58,529",3546801
SP,35,46900,Santa Lúcia,"8,889",3546900
SP,35,47007,Santa Maria da Serra,"6,298",3547007
SP,35,47106,Santa Mercedes,"2,947",3547106
SP,35,47205,Santana da Ponte Pensa,"1,448",3547205
SP,35,47304,Santana de Parnaíba,"145,073",3547304
SP,35,47403,Santa Rita d'Oeste,"2,476",3547403
SP,35,47502,Santa Rita do Passa Quatro,"27,641",3547502
SP,35,47601,Santa Rosa de Viterbo,"26,960",3547601
SP,35,47650,Santa Salete,"1,558",3547650
SP,35,47700,Santo Anastácio,"20,855",3547700
SP,35,47809,Santo André,"723,889",3547809
SP,35,47908,Santo Antônio da Alegria,"7,024",3547908
SP,35,48005,Santo Antônio de Posse,"23,742",3548005
SP,35,48054,Santo Antônio do Aracanguá,"8,541",3548054
SP,35,48104,Santo Antônio do Jardim,"5,926",3548104
SP,35,48203,Santo Antônio do Pinhal,"6,843",3548203
SP,35,48302,Santo Expedito,"3,159",3548302
SP,35,48401,Santópolis do Aguapeí,"4,856",3548401
SP,35,48500,Santos,"433,991",3548500
SP,35,48609,São Bento do Sapucaí,"10,907",3548609
SP,35,48708,São Bernardo do Campo,"849,874",3548708
SP,35,48807,São Caetano do Sul,"162,763",3548807
SP,35,48906,São Carlos,"256,915",3548906
SP,35,49003,São Francisco,"2,813",3549003
SP,35,49102,São João da Boa Vista,"92,315",3549102
SP,35,49201,São João das Duas Pontes,"2,555",3549201
SP,35,49250,São João de Iracema,"1,942",3549250
SP,35,49300,São João do Pau d'Alho,"2,095",3549300
SP,35,49409,São Joaquim da Barra,"52,737",3549409
SP,35,49508,São José da Bela Vista,"8,991",3549508
SP,35,49607,São José do Barreiro,"4,141",3549607
SP,35,49706,São José do Rio Pardo,"55,298",3549706
SP,35,49805,São José do Rio Preto,"469,173",3549805
SP,35,49904,São José dos Campos,"737,310",3549904
SP,35,49953,São Lourenço da Serra,"16,127",3549953
SP,35,50001,São Luiz do Paraitinga,"10,693",3550001
SP,35,50100,São Manuel,"41,287",3550100
SP,35,50209,São Miguel Arcanjo,"33,071",3550209
SP,35,50308,São Paulo,"12,396,372",3550308
SP,35,50407,São Pedro,"36,298",3550407
SP,35,50506,São Pedro do Turvo,"7,724",3550506
SP,35,50605,São Roque,"93,076",3550605
SP,35,50704,São Sebastião,"91,637",3550704
SP,35,50803,São Sebastião da Grama,"12,137",3550803
SP,35,50902,São Simão,"15,446",3550902
SP,35,51009,São Vicente,"370,839",3551009
SP,35,51108,Sarapuí,"10,493",3551108
SP,35,51207,Sarutaiá,"3,623",3551207
SP,35,51306,Sebastianópolis do Sul,"3,595",3551306
SP,35,51405,Serra Azul,"15,292",3551405
SP,35,51504,Serrana,"46,166",3551504
SP,35,51603,Serra Negra,"29,669",3551603
SP,35,51702,Sertãozinho,"128,432",3551702
SP,35,51801,Sete Barras,"12,731",3551801
SP,35,51900,Severínia,"17,820",3551900
SP,35,52007,Silveiras,"6,375",3552007
SP,35,52106,Socorro,"41,690",3552106
SP,35,52205,Sorocaba,"695,328",3552205
SP,35,52304,Sud Mennucci,"7,738",3552304
SP,35,52403,Sumaré,"289,875",3552403
SP,35,52502,Suzano,"303,397",3552502
SP,35,52551,Suzanápolis,"4,063",3552551
SP,35,52601,Tabapuã,"12,561",3552601
SP,35,52700,Tabatinga,"16,787",3552700
SP,35,52809,Taboão da Serra,"297,528",3552809
SP,35,52908,Taciba,"6,371",3552908
SP,35,53005,Taguaí,"14,415",3553005
SP,35,53104,Taiaçu,"6,346",3553104
SP,35,53203,Taiúva,"5,562",3553203
SP,35,53302,Tambaú,"23,255",3553302
SP,35,53401,Tanabi,"26,231",3553401
SP,35,53500,Tapiraí,"7,725",3553500
SP,35,53609,Tapiratiba,"12,940",3553609
SP,35,53658,Taquaral,"2,815",3553658
SP,35,53708,Taquaritinga,"57,547",3553708
SP,35,53807,Taquarituba,"23,292",3553807
SP,35,53856,Taquarivaí,"5,968",3553856
SP,35,53906,Tarabai,"7,609",3553906
SP,35,53955,Tarumã,"15,361",3553955
SP,35,54003,Tatuí,"124,134",3554003
SP,35,54102,Taubaté,"320,820",3554102
SP,35,54201,Tejupá,"4,452",3554201
SP,35,54300,Teodoro Sampaio,"23,395",3554300
SP,35,54409,Terra Roxa,"9,502",3554409
SP,35,54508,Tietê,"42,946",3554508
SP,35,54607,Timburi,"2,647",3554607
SP,35,54656,Torre de Pedra,"2,432",3554656
SP,35,54706,Torrinha,"10,100",3554706
SP,35,54755,Trabiju,"1,752",3554755
SP,35,54805,Tremembé,"48,228",3554805
SP,35,54904,Três Fronteiras,"5,856",3554904
SP,35,54953,Tuiuti,"7,058",3554953
SP,35,55000,Tupã,"65,615",3555000
SP,35,55109,Tupi Paulista,"15,670",3555109
SP,35,55208,Turiúba,"2,024",3555208
SP,35,55307,Turmalina,"1,667",3555307
SP,35,55356,Ubarana,"6,488",3555356
SP,35,55406,Ubatuba,"92,819",3555406
SP,35,55505,Ubirajara,"4,828",3555505
SP,35,55604,Uchoa,"10,191",3555604
SP,35,55703,União Paulista,"1,886",3555703
SP,35,55802,Urânia,"9,125",3555802
SP,35,55901,Uru,"1,142",3555901
SP,35,56008,Urupês,"13,965",3556008
SP,35,56107,Valentim Gentil,"13,732",3556107
SP,35,56206,Valinhos,"133,169",3556206
SP,35,56305,Valparaíso,"27,154",3556305
SP,35,56354,Vargem,"10,842",3556354
SP,35,56404,Vargem Grande do Sul,"43,368",3556404
SP,35,56453,Vargem Grande Paulista,"54,315",3556453
SP,35,56503,Várzea Paulista,"124,269",3556503
SP,35,56602,Vera Cruz,"10,804",3556602
SP,35,56701,Vinhedo,"81,516",3556701
SP,35,56800,Viradouro,"19,133",3556800
SP,35,56909,Vista Alegre do Alto,"9,163",3556909
SP,35,56958,Vitória Brasil,"1,852",3556958
SP,35,57006,Votorantim,"124,468",3557006
SP,35,57105,Votuporanga,"96,106",3557105
SP,35,57154,Zacarias,"2,784",3557154
SP,35,57204,Chavantes,"12,418",3557204
SP,35,57303,Estiva Gerbi,"11,507",3557303
PR,41,00103,Abatiá,"7,360",4100103
PR,41,00202,Adrianópolis,"5,797",4100202
PR,41,00301,Agudos do Sul,"9,567",4100301
PR,41,00400,Almirante Tamandaré,"121,420",4100400
PR,41,00459,Altamira do Paraná,"1,429",4100459
PR,41,00509,Altônia,"22,293",4100509
PR,41,00608,Alto Paraná,"14,945",4100608
PR,41,00707,Alto Piquiri,"9,722",4100707
PR,41,00806,Alvorada do Sul,"11,598",4100806
PR,41,00905,Amaporã,"6,405",4100905
PR,41,01002,Ampére,"19,466",4101002
PR,41,01051,Anahy,"2,774",4101051
PR,41,01101,Andirá,"19,823",4101101
PR,41,01150,Ângulo,"2,931",4101150
PR,41,01200,Antonina,"18,919",4101200
PR,41,01309,Antônio Olinto,"7,421",4101309
PR,41,01408,Apucarana,"137,438",4101408
PR,41,01507,Arapongas,"126,545",4101507
PR,41,01606,Arapoti,"28,480",4101606
PR,41,01655,Arapuã,"2,951",4101655
PR,41,01705,Araruna,"14,029",4101705
PR,41,01804,Araucária,"148,522",4101804
PR,41,01853,Ariranha do Ivaí,"2,026",4101853
PR,41,01903,Assaí,"14,792",4101903
PR,41,02000,Assis Chateaubriand,"33,306",4102000
PR,41,02109,Astorga,"26,304",4102109
PR,41,02208,Atalaia,"3,871",4102208
PR,41,02307,Balsa Nova,"13,238",4102307
PR,41,02406,Bandeirantes,"31,061",4102406
PR,41,02505,Barbosa Ferraz,"11,287",4102505
PR,41,02604,Barracão,"10,347",4102604
PR,41,02703,Barra do Jacaré,"2,781",4102703
PR,41,02752,Bela Vista da Caroba,"3,404",4102752
PR,41,02802,Bela Vista do Paraíso,"15,400",4102802
PR,41,02901,Bituruna,"16,411",4102901
PR,41,03008,Boa Esperança,"3,991",4103008
PR,41,03024,Boa Esperança do Iguaçu,"2,437",4103024
PR,41,03040,Boa Ventura de São Roque,"6,343",4103040
PR,41,03057,Boa Vista da Aparecida,"7,524",4103057
PR,41,03107,Bocaiúva do Sul,"13,308",4103107
PR,41,03156,Bom Jesus do Sul,"3,472",4103156
PR,41,03206,Bom Sucesso,"7,103",4103206
PR,41,03222,Bom Sucesso do Sul,"3,244",4103222
PR,41,03305,Borrazópolis,"6,290",4103305
PR,41,03354,Braganey,"5,338",4103354
PR,41,03370,Brasilândia do Sul,"2,521",4103370
PR,41,03404,Cafeara,"2,973",4103404
PR,41,03453,Cafelândia,"18,783",4103453
PR,41,03479,Cafezal do Sul,"3,975",4103479
PR,41,03503,Califórnia,"8,641",4103503
PR,41,03602,Cambará,"25,569",4103602
PR,41,03701,Cambé,"108,126",4103701
PR,41,03800,Cambira,"7,967",4103800
PR,41,03909,Campina da Lagoa,"13,888",4103909
PR,41,03958,Campina do Simão,"3,831",4103958
PR,41,04006,Campina Grande do Sul,"44,072",4104006
PR,41,04055,Campo Bonito,"3,694",4104055
PR,41,04105,Campo do Tenente,"8,118",4104105
PR,41,04204,Campo Largo,"135,678",4104204
PR,41,04253,Campo Magro,"30,151",4104253
PR,41,04303,Campo Mourão,"96,102",4104303
PR,41,04402,Cândido de Abreu,"14,606",4104402
PR,41,04428,Candói,"16,126",4104428
PR,41,04451,Cantagalo,"13,340",4104451
PR,41,04501,Capanema,"19,172",4104501
PR,41,04600,Capitão Leônidas Marques,"15,887",4104600
PR,41,04659,Carambeí,"24,225",4104659
