Ano,Codigo do Municipio,Nome do Municipio,Nome da Unidade da Federacao,Valor adicionado bruto da Agropecuaria (1000),Valor adicionado bruto da Industria (1000),Valor adicionado bruto dos Serviços (1000),Valor adicionado bruto da Adm (1000),Valor adicionado bruto total (1000),"Impostos, liq de Subsidios, sobre produtos (1000)",PIB (1000),PIB per Capita (1)
2015,3126505,Francisco Badaró,Minas Gerais,3487.552,1574.65,17753.715,35997.737,58813.654,1674.232,60487.886,5733.45
2015,3126604,Francisco Dumont,Minas Gerais,9040.582,2021.421,10460.136,19833.443,41355.581,1623.665,42979.246,8329.31
2015,3126703,Francisco Sá,Minas Gerais,35800.762,14324.12,137183.401,90004.636,277312.919,21835.257,299148.176,11410.47
2015,3126752,Franciscópolis,Minas Gerais,10944.824,8094.483,12421.23,22793.617,54254.153,1576.742,55830.895,9718.17
2015,3126802,Frei Gaspar,Minas Gerais,13330.818,1635.788,10822.167,23603.987,49392.76,1199.935,50592.695,8392.95
2015,3126901,Frei Inocêncio,Minas Gerais,9356.473,5863.95,34743.57,30119.682,80083.675,4368.572,84452.247,8901.89
2015,3126950,Frei Lagonegro,Minas Gerais,3930.626,736.534,5616.827,14533.046,24817.033,558.111,25375.144,7277.07
2015,3127008,Fronteira,Minas Gerais,13478.577,482913.329,92230.327,70343.818,658966.051,12523.839,671489.89,40947.0
2015,3127057,Fronteira dos Vales,Minas Gerais,3747.038,965.567,7736.112,18563.534,31012.251,739.384,31751.635,6678.93
2015,3127073,Fruta de Leite,Minas Gerais,3351.456,1028.273,7845.923,22255.673,34481.326,874.562,35355.888,6086.4
2015,3127107,Frutal,Minas Gerais,193429.859,210270.876,671033.69,212355.105,1287089.53,124865.302,1411954.832,24430.4
2015,3127206,Funilândia,Minas Gerais,8979.656,4195.021,12695.755,18796.248,44666.68,2157.627,46824.307,11159.27
2015,3127305,Galiléia,Minas Gerais,12049.729,8110.934,28144.439,26440.264,74745.365,3478.087,78223.452,11078.24
2015,3127339,Gameleiras,Minas Gerais,5219.481,1089.77,9409.323,20435.12,36153.694,1266.282,37419.976,7120.83
2015,3127354,Glaucilândia,Minas Gerais,3045.303,1768.658,5744.948,14018.766,24577.675,566.389,25144.064,8033.25
2015,3127370,Goiabeira,Minas Gerais,3495.97,1323.499,10013.184,15518.243,30350.897,1184.473,31535.37,9617.37
2015,3127388,Goianá,Minas Gerais,4071.655,2855.76,21933.339,16221.056,45081.81,2484.743,47566.553,12187.18
2015,3127404,Gonçalves,Minas Gerais,5524.264,3952.05,19885.746,18322.589,47684.65,2918.509,50603.159,11524.29
2015,3127503,Gonzaga,Minas Gerais,2911.016,2159.605,12200.699,23646.416,40917.736,1319.177,42236.913,6825.62
2015,3127602,Gouveia,Minas Gerais,6204.037,30910.596,49504.478,41182.843,127801.954,8228.741,136030.695,11290.73
2015,3127701,Governador Valadares,Minas Gerais,45162.501,658204.748,3149273.866,1088512.291,4941153.406,494666.288,5435819.694,19527.81
2015,3127800,Grão Mogol,Minas Gerais,29821.19,188130.465,34562.13,60821.043,313334.828,5980.579,319315.407,20203.44
2015,3127909,Grupiara,Minas Gerais,4934.354,1226.785,6230.211,10501.382,22892.732,661.49,23554.222,16634.34
2015,3128006,Guanhães,Minas Gerais,20781.411,77732.153,305568.126,123729.793,527811.483,57115.393,584926.876,17428.25
2015,3128105,Guapé,Minas Gerais,50461.476,10587.735,69793.002,57095.486,187937.699,10161.315,198099.014,13750.19
2015,3128204,Guaraciaba,Minas Gerais,8236.323,8315.936,20145.681,36096.505,72794.445,1913.846,74708.29,7093.46
2015,3128253,Guaraciama,Minas Gerais,4128.351,1690.103,9373.262,20692.075,35883.791,1130.628,37014.419,7459.58
2015,3128303,Guaranésia,Minas Gerais,26293.931,94704.999,109585.994,66632.75,297217.675,32203.423,329421.098,17033.15
2015,3128402,Guarani,Minas Gerais,13354.262,17883.947,47110.284,32552.032,110900.526,10089.125,120989.651,13422.42
2015,3128501,Guarará,Minas Gerais,2483.864,4012.328,11681.486,16297.21,34474.888,2000.02,36474.908,9203.86
2015,3128600,Guarda-Mor,Minas Gerais,142673.469,20019.067,63758.932,30499.275,256950.743,12021.996,268972.739,39918.78
2015,3128709,Guaxupé,Minas Gerais,32766.869,248863.379,1289354.882,184197.53,1755182.66,329262.771,2084445.43,40154.21
2015,3128808,Guidoval,Minas Gerais,10495.423,30785.464,25709.89,25573.016,92563.794,6534.611,99098.405,13525.1
2015,3128907,Guimarânia,Minas Gerais,34963.821,8589.472,42956.174,29764.088,116273.556,6088.814,122362.369,15625.38
2015,3129004,Guiricema,Minas Gerais,12286.784,7275.06,32454.065,30083.281,82099.191,4288.755,86387.945,9847.02
2015,3129103,Gurinhatã,Minas Gerais,48290.348,6345.852,23056.465,26145.44,103838.105,4420.035,108258.14,17902.78
2015,3129202,Heliodora,Minas Gerais,15672.562,6775.866,33157.386,22904.354,78510.169,4858.104,83368.273,12841.69
2015,3129301,Iapu,Minas Gerais,7133.502,7684.457,36968.752,37563.927,89350.639,4728.065,94078.704,8654.89
2015,3129400,Ibertioga,Minas Gerais,13313.332,2172.933,17820.239,20012.929,53319.433,2075.47,55394.902,10743.77
2015,3129509,Ibiá,Minas Gerais,193471.999,142368.884,278924.652,97555.602,712321.137,66134.111,778455.248,31409.59
2015,3129608,Ibiaí,Minas Gerais,12561.849,3082.546,18434.369,28747.759,62826.524,2487.392,65313.915,7857.79
2015,3129657,Ibiracatu,Minas Gerais,2198.426,1750.604,9631.251,23911.007,37491.287,944.838,38436.125,6193.38
2015,3129707,Ibiraci,Minas Gerais,57558.58,174676.772,100746.755,50018.224,383000.33,17105.803,400106.133,30071.86
2015,3129806,Ibirité,Minas Gerais,2218.877,460783.257,691115.754,619611.709,1773729.596,165563.242,1939292.838,11153.5
2015,3129905,Ibitiúra de Minas,Minas Gerais,10561.375,2658.382,16159.48,15292.727,44671.965,2334.035,47006.0,13353.98
2015,3130002,Ibituruna,Minas Gerais,8311.14,1132.076,8494.135,14035.27,31972.622,998.633,32971.255,10990.42
2015,3130051,Icaraí de Minas,Minas Gerais,10833.561,3516.022,15023.079,38774.371,68147.032,1675.802,69822.834,6002.13
2015,3130101,Igarapé,Minas Gerais,73166.213,100504.143,263632.87,138814.34,576117.567,51588.918,627706.484,15781.83
2015,3130200,Igaratinga,Minas Gerais,23641.777,18298.549,67250.596,39330.317,148521.239,18138.191,166659.429,16202.55
2015,3130309,Iguatama,Minas Gerais,42412.871,130716.823,85483.089,29559.097,288171.879,47399.871,335571.751,40963.35
2015,3130408,Ijaci,Minas Gerais,6043.507,181644.08,67097.093,31529.215,286313.895,53434.447,339748.342,53520.53
2015,3130507,Ilicínea,Minas Gerais,30903.541,8592.847,61073.688,43416.736,143986.812,8831.268,152818.08,12508.64
2015,3130556,Imbé de Minas,Minas Gerais,14766.629,2493.671,11688.719,24795.582,53744.601,1166.898,54911.499,8048.0
2015,3130606,Inconfidentes,Minas Gerais,9087.753,10769.609,28223.406,26735.27,74816.038,5016.257,79832.295,10950.93
2015,3130655,Indaiabira,Minas Gerais,15672.036,2927.043,11088.338,27385.406,57072.822,1439.298,58512.12,7774.66
2015,3130705,Indianópolis,Minas Gerais,243076.742,346593.284,42854.304,32515.708,665040.039,6452.586,671492.625,100327.6
2015,3130804,Ingaí,Minas Gerais,16838.072,10266.614,11146.932,14495.74,52747.358,2667.596,55414.954,20048.83
2015,3130903,Inhapim,Minas Gerais,36150.699,14559.684,113104.796,81927.907,245743.087,12281.416,258024.503,10389.55
2015,3131000,Inhaúma,Minas Gerais,14791.251,12141.225,26830.931,23124.998,76888.405,5512.646,82401.051,13381.14
2015,3131109,Inimutaba,Minas Gerais,10508.637,6881.586,17051.462,26101.45,60543.135,2784.141,63327.276,8561.21
2015,3131158,Ipaba,Minas Gerais,2643.025,6993.295,48870.847,61296.316,119803.483,5100.176,124903.659,6912.98
2015,3131208,Ipanema,Minas Gerais,12441.369,13371.048,98507.109,65241.064,189560.591,12975.744,202536.335,10405.69
2015,3131307,Ipatinga,Minas Gerais,1022.085,2977155.192,3589993.454,956326.6,7524497.331,956993.208,8481490.539,32957.67
2015,3131406,Ipiaçu,Minas Gerais,26571.136,3480.82,19946.831,20875.499,70874.285,2542.209,73416.495,17197.59
2015,3131505,Ipuiúna,Minas Gerais,25676.52,8506.095,57358.289,34599.369,126140.274,7885.377,134025.651,13351.83
2015,3131604,Iraí de Minas,Minas Gerais,35270.624,32038.839,65219.442,27696.355,160225.259,16310.709,176535.968,25636.94
2015,3131703,Itabira,Minas Gerais,13229.118,1635219.666,1431124.748,511013.496,3590587.029,208303.365,3798890.394,32294.15
2015,3131802,Itabirinha,Minas Gerais,7240.916,6967.217,32020.482,38608.58,84837.196,2320.731,87157.926,7667.63
2015,3131901,Itabirito,Minas Gerais,7422.437,1580396.979,898829.819,258191.691,2744840.926,175286.318,2920127.244,58674.8
2015,3132008,Itacambira,Minas Gerais,22638.633,1082.357,7903.009,20842.129,52466.129,1460.286,53926.415,10155.63
2015,3132107,Itacarambi,Minas Gerais,15405.121,14847.384,59563.417,75966.418,165782.339,10545.779,176328.118,9591.91
2015,3132206,Itaguara,Minas Gerais,12540.165,33153.533,102322.658,49171.596,197187.952,17902.3,215090.252,16329.35
2015,3132305,Itaipé,Minas Gerais,14594.612,3007.108,24653.285,43851.35,86106.355,2398.026,88504.381,7039.8
2015,3132404,Itajubá,Minas Gerais,12965.667,761680.357,1236296.163,322833.245,2333775.432,382421.686,2716197.117,28287.83
2015,3132503,Itamarandiba,Minas Gerais,230968.448,21655.536,109712.235,116279.627,478615.846,14277.506,492893.353,14389.79
2015,3132602,Itamarati de Minas,Minas Gerais,6724.383,4466.016,13463.774,19162.209,43816.382,1771.656,45588.038,10557.67
2015,3132701,Itambacuri,Minas Gerais,21812.184,17228.031,100098.45,82964.808,222103.473,12597.131,234700.605,9951.27
2015,3132800,Itambé do Mato Dentro,Minas Gerais,2290.17,841.788,7014.421,11755.291,21901.669,746.961,22648.63,10101.98
2015,3132909,Itamogi,Minas Gerais,40678.382,7615.849,55752.042,39482.111,143528.385,7897.121,151425.506,14373.56
2015,3133006,Itamonte,Minas Gerais,7564.539,261707.477,171951.298,57251.183,498474.498,108274.654,606749.152,40086.49
2015,3133105,Itanhandu,Minas Gerais,113634.655,45212.851,124487.061,55558.094,338892.661,21674.602,360567.263,23870.72
2015,3133204,Itanhomi,Minas Gerais,13302.17,6856.549,39779.247,44326.292,104264.258,3155.252,107419.51,8704.98
2015,3133303,Itaobim,Minas Gerais,6470.422,13217.12,164247.915,76884.106,260819.563,27251.558,288071.121,13358.89
2015,3133402,Itapagipe,Minas Gerais,80127.301,84533.334,112391.39,51979.383,329031.408,31740.476,360771.884,24402.86
2015,3133501,Itapecerica,Minas Gerais,86233.983,60444.796,152279.441,73487.905,372446.125,26660.577,399106.703,18051.78
2015,3133600,Itapeva,Minas Gerais,5987.075,22600.461,130093.362,37921.616,196602.514,33116.524,229719.038,24344.96
2015,3133709,Itatiaiuçu,Minas Gerais,32451.595,416728.71,202615.533,53798.34,705594.177,35574.201,741168.378,68747.65
2015,3133758,Itaú de Minas,Minas Gerais,8779.714,213311.132,154929.654,70851.433,447871.933,62603.461,510475.394,32111.43
2015,3133808,Itaúna,Minas Gerais,29108.062,726439.857,1066713.703,344358.635,2166620.257,299707.519,2466327.776,26968.25
