NOME_MUN,COD_MUN,DISTANCIA
Bom Jardim de Minas,3107505,243.73135590674195
Luislândia,3138682,243.82512265276947
Dom Cavati,3122504,244.69229166829376
Vieiras,3171402,245.1106524824329
Tapira,3168101,245.2047859959763
Vermelho Novo,3171154,245.2922860733833
Santa Helena de Minas,3157658,245.32315284531592
Paulistas,3148400,245.46878782914064
Sericita,3166303,245.89387821285032
Claro dos Poções,3116506,245.9307296095593
Ipanema,3131208,246.16213933165128
Santo Antônio do Itambé,3160207,246.67475579182658
Juvenília,3136959,247.5339572061041
Engenheiro Caldas,3123700,247.6436958585972
Veredinha,3171071,247.8016444933936
Sabará,3156700,248.11000664619627
Santa Cruz de Minas,3157336,248.58474211893338
Dores do Indaiá,3123205,248.79733804207535
Guaxupé,3128709,248.85684333855198
Salinas,3157005,249.09201546517932
Ouro Fino,3146008,249.3920154762443
Serra da Saudade,3166600,250.66436456031377
Luz,3138807,251.50520943862918
Guaraciama,3128253,251.67231592555245
Lambari,3137809,251.78700291404306
Rio Pomba,3155801,251.9422171992167
Cajuri,3110202,251.9599305861794
Cônego Marinho,3117836,252.47999483082674
Januária,3135209,252.92258175333444
Ponto Chique,3152131,253.5832336252778
Pintópolis,3150570,253.62863168754257
Itajubá,3132404,253.88371568261402
Santa Bárbara do Monte Verde,3157278,254.21424567254883
Serra Azul de Minas,3166501,254.45178075410936
Ibiracatu,3129657,255.00317641782206
Vargem Grande do Rio Pardo,3170651,256.4140455734032
Francisco Dumont,3126604,256.555942025327
Morro da Garça,3143609,257.13115490381387
Pratinha,3153004,257.2483027276802
Jampruca,3135076,257.43158826281694
Ibiraci,3129707,257.5133890022391
Olaria,3145406,257.55766705063195
Santa Maria de Itabira,3158003,257.81403610121265
Córrego Novo,3120003,257.9668276595636
Cabeceira Grande,3109451,258.1929295839582
Curral de Dentro,3120870,258.45540368150705
Monte Formoso,3143153,258.5213667080338
Fronteira dos Vales,3127057,258.56886818240514
Santa Rita do Itueto,3159506,259.1472415231779
Santa Cruz do Escalvado,3157401,259.1863416466705
União de Minas,3170438,259.4923994962097
Bugre,3109253,259.5900228607969
Montezuma,3143450,260.4112313337122
Umburatiba,3170305,260.7470425437794
Marmelópolis,3140407,260.8654571963673
Aricanduva,3104452,261.0591399458677
Ingaí,3130804,261.28993421315374
