,,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM
ANO,,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2010,2010,2010,2010,2010,2010
NOME_MUN,COD_MUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
São Tomás de Aquino,3165107,0.2959315979697072,0.28710833849670575,0.3090742927622463,0.23074454795846955,0.11002271357404239,0.27601556319650405,0.47483427615949464,0.42833087382077506,0.3020055015923939,0.24045330260432698,0.22297247983299992,0.3015819470842422,0.34417623260555746,0.3686827119086488,0.3864878266138728,0.4182762691765607,0.5771936424084785,-0.5639204682337192,-0.331308209602109,-0.6548290033705183,-0.3842806956100928,-0.662099156760307,-0.5632831898573442,-0.3454524001103637,-0.48677736794171295,-0.2502816771876386,-0.423118659549201,-0.2910720892926057,-0.41613205693674615,-0.4357145352947933,-0.47930733570432543,-0.2903619262312059,-0.15282662070530081,-0.1498588880290321,-0.009129783964699684,-0.17381630428760164,-0.012268950317807815,-0.13392466499516564,0.0861268976500058,-0.055843123932083294,0.02370505255803315,-0.11504212324250783,0.02706661072413012,-0.04946828584077452,-0.005252934894583039,-0.18509988582446782,0.04727729600735468,-0.1303721461014036,0.1662537046310228,0.01725509069737289,-0.08910765948289218,-0.13617436168367475,-0.13890294290961688,-0.13721589766319922,-0.13776224711308785,-0.13891963152305944,-0.1395219262007482,-0.13361324899993218,-0.13304645934382148,-0.13017489654302877,-0.12285656660111753,-0.11612586706479423,-0.11655274262336418,-0.11830184878808221,-0.12128580179994246,-0.11609538990874414,-0.11231734127973904,-0.11187146897937107,0.05041303579216983,-0.05069777664391847,-0.03284203645824763,-0.00829054259431225,-0.05092281393894905,0.024162736747427697,0.2152859658228767,0.25615889044298235,0.3648793832195629,0.7531739660734802,1.0522181248191893,1.0899291521678005,1.0218350452611689,0.969810849767356,1.2141763703558734,1.4223663244489637,1.4564891466405527,-0.15905070982238645,-0.1595409130573419,-0.16051045081390655,-0.1610264187036151,-0.16150358335515963,-0.1649020627060185,-0.1681773014973648,-0.16908999576794287,-0.16940040907050524,-0.1701989905075859,-0.17095020791995488,-0.17175389144048475,-0.17244950534355125,-0.17312161822764546,-0.17373735929699072,-0.17431879330059644,-0.17609748098010192,0.7220684231462255,1.6815016776564367,0.1608816850027446,-0.918304199472456,0.256865951840332,-0.4651126478518714
São Tomé das Letras,3165206,2.1904965696983396,3.42092385609185,3.498557970496461,3.569603987469797,3.1259952057474143,2.952422136837822,2.1916947296575175,2.3655497569984125,1.9685648081440785,1.8484379311772223,1.1614353642867365,1.016169013560971,1.1514993225715284,1.1610800062736775,0.9203373598109367,0.9286784432426233,0.5008392149004429,-0.8082685584554588,-0.925780128359569,-0.6812543739284564,-0.6839638891653533,-0.650161617813756,0.462769988835778,-0.38626139093425743,-0.48963688954390666,-0.5711019482066597,-0.5032098495873442,-0.539096873723776,-0.5456773958360462,-0.2860918579443289,-0.3209149104972247,-0.29425736048554224,-0.43420400300597767,-0.609135149240421,-0.23325644976186355,-0.13445537921582293,-0.1124316079266611,-0.13815367059772415,-0.14538558704223917,-0.23176097341747115,-0.23113463595452952,-0.26938580837027853,-0.2321710669102405,-0.2225662107164421,-0.25087113045569687,-0.24527660216494984,-0.23997974270816277,-0.31089307634975605,-0.24624478364256971,-0.31986592966165434,-0.31675545220173185,-0.11698755071264275,-0.11407434875753893,-0.10806784452748089,-0.10789189831044495,-0.10771307188816409,-0.1066541595519824,-0.10666989351069305,-0.10576514259260754,-0.10006840647782399,-0.1150350259787513,-0.11270740649294421,-0.11821482284995341,-0.12396549277570827,-0.1258075438813702,-0.126554872354893,-0.12629671217861876,-0.1246852877530704,1.0600896140666238,1.1201773381110487,1.252676286052146,1.264150444223316,1.3145473662456484,1.3473193042904885,1.348432269510027,1.4539417624597513,1.965241470328162,1.32088592370038,1.4021378399830347,1.1485793619084401,0.8418018855015803,0.8213982361815404,0.7190713081089446,0.695186359601293,0.7093367529658722,-0.17107517744232179,-0.17126919618282416,-0.17163109396569448,-0.17181817169044938,-0.17198609602441703,-0.16823990586443335,-0.1704653036373901,-0.17042927143062464,-0.17407301578047957,-0.17430244339148834,-0.1745136342056978,-0.17475457778221704,-0.17494639064028472,-0.17514149199974252,-0.1753162328424176,-0.17547183160148527,-0.175957599441028,-0.2158233738924589,-0.764201115158395,0.3048817661227261,-1.4808554382167116,0.11606321625045164,-0.3290235255063019
São Vicente de Minas,3165305,0.42481249692190637,0.49378955970620664,0.31742041768637125,0.430792372328322,0.47769056550245165,0.6880378450573742,0.6540162056810302,0.6771909175815672,0.4588946610870019,0.23663739400509853,0.3130709563817885,0.31107141632116453,0.5946189417787087,0.4220452958995069,0.579647841226551,0.5607904481615454,0.6165529311643584,-0.15248734841271322,-0.1370654949185709,-0.25201434440204556,-0.21678431359723074,-0.4163716291590857,-0.35404058642966996,-0.24064660234768237,-0.4454597274777875,-0.23668137395067362,-0.2685207546502543,-0.3022237539318529,-0.12559834594203523,-0.49893936811996636,-0.4874433243937597,-0.12406833961434859,-0.20712727938977876,-0.19036903571420327,-0.1822169638112195,-0.10185485208866565,-0.16735640040714192,-0.15345289108574975,-0.10440140418979839,-0.034504867549256135,-0.04496258223295583,-0.04245929954411,-0.1270599074985546,-0.15065581104302048,-0.11558516057583809,-0.07311081344054815,0.10992164074993345,0.04346821003575779,0.05342459313725575,0.12449910626299542,0.04722555662367678,-0.11431032127482434,-0.11407434875753893,-0.11729456638339174,-0.11535948551110567,-0.11995093841165246,-0.11536609769984804,-0.11425957111329561,-0.11308898601575222,-0.11530085680843356,-0.1199017623660014,-0.11715140523634925,-0.11256375007955001,-0.11563660455861113,-0.11726647550534003,-0.11305876597276543,-0.10793826123912612,-0.10883661716454755,1.153286047273659,1.103814322882917,0.8927954051715269,0.9625620834191795,0.821885822683166,1.170202828412035,1.2207320146276741,1.3449350258961896,1.0681312509381298,0.894377073451116,0.9663250309985617,1.2148627691427567,1.0455267431791437,1.030903322527368,1.1838037764313727,1.4208644380914535,1.2835402498094497,-0.1709400710645697,-0.17085748225906433,-0.1706754136948377,-0.17056431359763943,-0.17045232777311298,-0.17175675007550767,-0.174458907372707,-0.17473555779217062,-0.17030719347769205,-0.17024140345729033,-0.1701700495023662,-0.17009588508895132,-0.1700334908256593,-0.16996619352894657,-0.16990009700937092,-0.1698457998919759,-0.16965293864419792,0.3793771896128614,0.7099211161272555,1.2552823015146042,0.8755264061921733,0.9960803136872072,0.20694214224792934
Tabuleiro,3167905,-0.20759036420602356,-0.25676980806780114,-0.4714022767337526,-0.4302509366955796,-0.4276710245166973,-0.21170812951853843,-0.13750529562077263,-0.03745796299238866,-0.03958588603095055,-0.1262468012000877,-0.34651116692349015,-0.25632025699196404,-0.1782732573028564,-0.1328711644866337,-0.1646636270211368,-0.1798318858100944,0.16875194873907315,-0.8566568241346008,-1.0906386464228388,-0.6692190235467775,-0.5124825132930203,-0.22381711367989043,-0.6389764430755216,-0.6268521649390092,-0.1284442756810824,-0.7873458608677656,-0.1836436881321525,-0.8437816742751207,-0.5997807306282406,-0.4795619351021705,-0.3662236222409159,-0.4381951057516262,-0.34260363421831785,-0.5589593179783809,-0.3524821430071986,-0.35000503138379874,-0.38865762497257766,-0.3950811507703026,-0.39971004177380653,-0.3542224120870507,-0.41041768116447425,-0.4498899825006086,-0.3870299141907753,-0.3624898558855979,-0.3883441650983278,-0.35997976265605625,-0.3265363346534163,-0.31016658520548157,-0.3352393137267479,-0.32597410197677884,-0.3013546598347478,-0.15580737756100982,-0.1540160002195774,-0.1525238680150513,-0.15788324595931258,-0.15646057354005943,-0.15298583061108598,-0.1510695074859181,-0.1473279540189536,-0.15293396938993956,-0.15501178915973426,-0.15253247215499702,-0.15960062049202536,-0.15944655658054205,-0.15745973845136438,-0.15911422900177574,-0.15139220933443898,-0.1585744663519331,0.1300825043116396,0.19369492092115903,0.2015854053252619,0.026161782999139335,0.08513657043541804,0.4958482729214028,0.5733602065413199,0.8883106762305997,0.4740309482026486,0.39989121432618024,0.43242051474135235,-0.14873520471421145,-0.06646709756280737,0.272673442040509,-9.192894617722249e-05,0.6961416733214284,-0.1489907156644257,-0.19014769443499077,-0.19043058474267277,-0.19099447945362213,-0.19127976396859342,-0.1915442856565633,-0.19515324060546912,-0.19919013050443507,-0.20004786781685605,-0.20158592149971183,-0.20237981609581296,-0.2031791847114227,-0.2040188984776876,-0.2047573814907587,-0.20544964770444274,-0.20610426697824202,-0.20671320556436154,-0.20856998112225375,0.25312252462688434,-0.09414555548310136,0.3048817661227261,-0.46938085994475526,0.06326219040424681,0.6297207291237844
Taiobeiras,3168002,-0.19147601810095136,-0.12072897802690559,0.026328213620675934,-0.10714014807064927,-0.30111118472312537,-0.2415721069066829,-0.12552121019304607,-0.04868731550901186,0.004675520444596061,-0.06514409447523868,0.03693252346598518,-0.07461284036106047,-0.013751714726000544,-0.06010927580344308,-0.08053374895339466,-0.15130534350820482,-0.15777777498445317,-1.2629677457155053,-1.5685950571010898,-1.325836607886488,-1.3364540467252892,-1.2355562692551634,-1.2792209372399121,-1.142709974252689,-1.5725800372583436,-1.1890327168067754,-0.7326505917873128,-0.6511432688340565,-0.8191506499032205,-0.5670085133412063,-0.624689508094513,-0.68133385064623,-0.6506517412892017,-0.654764872967427,-0.4085387320165827,-0.40807624978619594,-0.40351637605553636,-0.3757898697890077,-0.3387233952322678,-0.3598619761394279,-0.40125054298214086,-0.4644594062902366,-0.3555095031719071,-0.3200239158706319,-0.30685306624852654,-0.3024848686636108,-0.29115886386927664,-0.30255054729444925,-0.3836797024205333,-0.2996035838635919,-0.31260943270351194,0.0722033295598588,0.08455440445908485,0.09156486471858996,0.09580728588535592,0.09461965463351037,0.08797845861510656,0.08591817565534729,0.07055638781960058,0.08505066636358408,0.08693453409212791,0.09957899501894248,0.0955286942894222,0.09891555591381103,0.09324573917446254,0.08820192045071186,0.07985690204100505,0.06971383127423651,0.44967001301553194,0.5141400568879265,0.5191635112150352,0.49968163560113404,0.49558392911043797,0.5222550592641368,0.5345386843098988,0.4224051622407335,0.6171961739531013,0.6277667313693703,0.8424148408835971,0.8021415397252619,0.8122444742839472,0.7439820967385226,0.6945965961613828,0.608850542490909,0.4902201996560888,0.07543766763116544,0.07625989122358273,0.07789919675562551,0.07877126236232702,0.07961536346191696,0.07514887838401803,0.08023733085101922,0.0808394471294395,0.08450989299364636,0.08549808002292313,0.0862385028513431,0.08702733303412989,0.08827788564167248,0.0889293686130266,0.08953480796767331,0.09010469704634416,0.09183561557741927,-0.23385975460474132,-0.29516222338569054,0.3048817661227261,0.6594471224361006,-0.6407514875451576,1.1711874258000377
Taparuba,3168051,-0.763737197102734,-0.6865105103389859,-0.8082709387160707,-0.6764807244148023,-0.7272871678273644,-0.5387250374985472,-0.6869600649181873,-0.7087468261149666,-0.5922702115110984,-0.3794455738061581,-0.8467383942932473,-0.22818917199130967,-0.3672257027520996,-0.323780000483793,-0.4291151868498014,-0.3140732001839693,-0.38802721249007777,-0.5110868629530128,-0.6069438720754607,-0.5016721355053484,-0.8189190022271764,-0.19205328111198938,-0.36008718305568527,-0.554191353180395,-0.1422708597772423,-0.20879401819956628,-0.6031111673186077,-1.11973517797903,-0.908114560096465,-1.0847414895595533,-1.359925274721841,-1.0301581405649187,-0.8066822249756845,-0.905167834526017,-0.3966832618922998,-0.4052517864693049,-0.41555502178892284,-0.3852548977086038,-0.3799009861305574,-0.3592831142969771,-0.42653341276699885,-0.47798350088581515,-0.4182091264440542,-0.4194503936120692,-0.3733253315176526,-0.3739954706682632,-0.3240053194896616,-0.4271906172361797,-0.4607165295640877,-0.379707195489999,-0.400858223830508,-0.18503379892386088,-0.18100360255879258,-0.17999433535878584,-0.18153060542807153,-0.18012044881880362,-0.17456767738648038,-0.17535647581424635,-0.17424307859901028,-0.17425939985279296,-0.17413111068107395,-0.17150492832876468,-0.1719000141687857,-0.1729393554922394,-0.17487681906130828,-0.17379124469233947,-0.17177177413882988,-0.16936505058241674,-1.186429871166907,-0.9223603858865701,-0.9390003544571529,-0.890991685093724,-0.8660437979778721,-0.5781445093623114,-0.838940037219321,-0.8584516066255833,-0.8876106227055139,-0.8492889531780577,-0.9294896656994075,-0.9708535338762821,-1.0181828133807123,-1.1141510135096258,-1.1787121590853895,-1.0979410513918042,-1.0457144005113281,-0.20491932506921845,-0.20485169947761112,-0.20469980333795454,-0.20460066661271953,-0.2044914052399852,-0.20376635008049543,-0.20720853800425104,-0.2073726754796771,-0.21160322218616356,-0.2120393653909941,-0.21246728695325562,-0.2129192393218088,-0.2133094663532548,-0.21366983051825067,-0.21401862044645784,-0.2143371743297214,-0.2152942865363055,-0.8651330795346265,-0.8312066711259247,0.002481595770766552,-1.5236987444786918,-0.8695559328787136,0.5968582185981574
Tapira,3168101,5.0950564585603235,4.917450324039142,6.778338642523621,7.061348698001322,5.852881840252819,5.737209678588993,6.399858663429204,6.18520006458711,5.1254638798174375,5.6179160601345535,4.88428018808531,5.069044590342147,4.742582396963549,5.847985666132801,5.90312881207336,4.72528116597581,3.1088829422217534,1.8418410625124053,2.1740473425459417,2.4539319978431653,2.374122446655995,3.022061031020553,3.1112609360825108,3.133008553227549,2.726368798896692,2.6575384352857236,2.640732859748808,3.717399441237222,2.761993888985895,3.687183470728213,3.3281601498646936,3.471005732249547,3.8638311139914405,4.5577661999203665,4.1087347155764595,4.605227728109843,5.444515052741846,5.093373658337176,3.538443211120386,3.4507293820941767,4.1782945806929375,5.464150006552514,3.752839867524636,3.7603951776031117,4.2621114615536095,4.9059217314605625,5.2926887278463335,4.970769602061929,6.663021602545645,6.567745584306518,5.093155016432766,-0.16272355360870738,-0.1609248264184165,-0.15671783249501076,-0.15643121511473965,-0.15686850242417572,-0.15555981233659175,-0.15125924942598318,-0.1539194130997838,-0.1532923799859539,-0.1517093608969574,-0.15355801032655203,-0.15311850760832735,-0.15228371271383853,-0.15411029987252903,-0.15320968245959493,-0.1512237831790308,-0.14997571954326644,0.32377298620904776,0.39707102209506895,0.5524851380295,0.6628628272526425,0.6333445086432659,0.6299880322915329,0.8212257951029294,0.6112078766970237,0.42957116374519166,0.5789172687041927,0.19882211475401912,0.2286529104143357,0.30353728259467694,0.24027701543846028,0.17450623052009573,0.23577083582830666,0.1314899093406627,-0.20382721518238914,-0.20379459615984943,-0.20371154305786401,-0.20365759385915308,-0.20359229971335868,-0.2002705648167928,-0.2033293343759354,-0.20325182728681013,-0.20130855215163115,-0.20099079199299327,-0.20079653873338157,-0.20058082395732993,-0.20039035943331387,-0.2002140544941812,-0.20003859456005135,-0.19988443562720087,-0.19938775723590374,1.9305059308691486,0.7769266720947852,0.060081628218759155,1.3412145177354315,1.0664816814821485,-2.346657262608049
Tapiraí,3168200,0.6594374676453563,0.6990948648592257,0.8116510167994924,0.5480269866868233,1.0326305943838694,0.8695668288949077,0.7188887220135682,0.29088317780761236,0.17256701794588944,0.16323130163715033,0.04263571443888045,-0.094943247138249,-0.04833587579965044,0.22174625562072822,0.19408018763491752,0.13785748706424422,0.1148319949599031,-1.2002465490653496,0.1311512147649293,-0.5946555716457561,-0.877817410157929,-0.6913331660512939,-1.1294283674384764,-0.978916959108148,-0.9197015210470275,-0.2727004965818524,-0.36910133187810523,-0.5503189812130844,-0.6718344276236975,-0.1878903360175922,0.32741621604501575,-0.07391866007682131,-0.5034335412443828,-0.12292331176438209,0.40045907132520775,0.3165351567185139,0.27729447737096863,0.45721969930798423,0.36694927259993987,0.4339811914187363,0.1787310814922036,0.29277137301294526,0.05947973691682379,0.27357602155471966,1.0080694918333468,0.20331586058864093,0.24424713188520925,0.3314980380762272,0.3920353237584937,-0.07012772198555284,0.044837742276233584,-0.18235656948604245,-0.18143540419622003,-0.17999433535878584,-0.1827752032948483,-0.18236405768144318,-0.17912164505468287,-0.1770641532748319,-0.17570784728363922,-0.1756930422368503,-0.176564478874699,-0.1737269277004672,-0.1745593425313285,-0.17427197760697496,-0.17387198748765767,-0.17210423139457354,-0.17042436489556437,-0.1683534333108089,-0.4018807050732379,-0.3005578799338578,-0.22693307654740202,-0.25618102686524247,-0.21750254051485587,-0.2566925220942723,-0.2885064443552203,-0.2005011949896297,-0.26287828699266963,-0.29749477839366517,-0.4025094744473723,-0.5273722187606025,-0.3752967451146208,-0.002425812636654552,0.02734473233107993,0.12714399351795821,0.14641560017132,-0.2215374095327246,-0.22205466504876442,-0.22307492854579167,-0.2236121559857523,-0.22411306114459925,-0.21852867218805885,-0.22235095216732761,-0.2225064904679811,-0.22508763972362367,-0.22539944454788574,-0.225698352008307,-0.22601036922624768,-0.22628922635732687,-0.22654275739415283,-0.22678950899744243,-0.22701065565414624,-0.2276837942828496,0.32526804747601407,0.7769266720947852,-0.5015186881491688,-0.48428287951413995,0.06326219040424681,-0.43691907697291976
Taquaraçu de Minas,3168309,-0.4257065572199691,-0.38684761651688926,-0.2927803582072804,-0.5530540469438867,-0.006806816470602418,-0.04535277610939454,-0.12751386315169863,-0.3181064613420059,-0.23139278752727754,0.08462780270728906,-0.14982487588899562,0.11724983795484571,-0.06530778103207514,-0.09240101732375541,-0.14476591945591383,-0.18973671765711272,-0.2121271128695244,-0.29545637681608755,-0.21978238642881828,-0.12562608519172258,-0.035722904011596945,0.07818675218363953,-0.3930844719753547,1.9786322667855858,0.4273458198465563,1.6773633823886203,0.665021147951848,0.7045614983907923,1.1113407361003378,1.0392431851302222,0.4705388653084952,-0.15572928464504354,-0.13442067695108809,0.022219468786083066,-0.2755327801597752,-0.22939934259641562,-0.16466225813259394,-0.21415497589786567,-0.1319325305478311,-0.24123307249023657,-0.2159514081710072,-0.22884196891535402,-0.20471099685571248,-0.1743924458383307,-0.22376273466211885,-0.26186550446938756,-0.2628482900437184,-0.3297143721713514,-0.3815492680645159,-0.372018108659703,-0.3766099081148208,-0.16830111493749578,-0.1650269419739772,-0.16552515790292566,-0.1719886884494495,-0.16931033338972223,-0.1670437308042328,-0.16511041105073287,-0.16527137040565806,-0.1645823137604057,-0.16387620186508267,-0.16278785387054712,-0.16225994885456815,-0.1622783785743551,-0.16533091911162748,-0.16265695692708423,-0.16149777865893034,-0.1605977008951488,-0.11167220739172033,0.07733456967684606,-0.03616725752283863,-0.31570758088881345,-0.17206646680304072,-0.24834118443714298,-0.2743143303770498,-0.3614453869047346,-0.3010194997645035,-0.21603624148096015,-0.3911112275749937,-0.33991474362050766,-0.3017965406049186,-0.48416632189777564,-0.37930569557424526,-0.3899782445617591,-0.5058860706912908,-0.20255496345855703,-0.20281538466550178,-0.20330972294398106,-0.20355042650079325,-0.20378269853076195,-0.1983542006059679,-0.20135333252773174,-0.2012635180337518,-0.20461564822490064,-0.20475494127926036,-0.20491872712901912,-0.20508693937898215,-0.20522238846909774,-0.20535920559524434,-0.20548470900472007,-0.20559992720488265,-0.20594220649536576,-0.1617142317556116,-0.19465388943439596,-0.45831866381317427,-0.4935966417450051,-0.1303415710318409,0.6811285350642456
Tarumirim,3168408,-0.885050072597731,-0.7637542678166229,-1.1453996425139066,-1.1093272170451873,-1.0043784759627103,-1.1348380328872647,-1.1042725709102827,-0.979149008259392,-0.8883310249360017,-0.8616527367295239,-0.7601666684123699,-0.8640543199629499,-0.8263803900901164,-0.6997196733071841,-0.9087910232557991,-0.9308505956981507,-0.9307362749506285,-0.27511519216672303,-0.6980146990578385,-0.11497315292396394,-0.4342967497617408,-0.5150072703363898,-0.4519689273040865,-0.16677488000611962,1.3113392709504461,0.5959164959544481,-0.25130153808960404,-0.13004393030938388,-0.4434371392331593,-0.559213479358154,-0.6711678768189123,-0.5316385874953999,-0.885062812696856,-1.1285983954219163,-0.42167675542565614,-0.41784267241240525,-0.4017920271644275,-0.39451898688355763,-0.3674607770341469,-0.4506840720234853,-0.47471972832145426,-0.5365906762211368,-0.4637739141467326,-0.41891550141148937,-0.4308010199078141,-0.44685316811743775,-0.4213622850186547,-0.5038049714258372,-0.5287238441677303,-0.4856068680033579,-0.44748275095994994,-0.10583242805506601,-0.10327930782185285,-0.11331030012743024,-0.11411488764432888,-0.10587739190964082,-0.10764415252333077,-0.09964944172828566,-0.11034254473207297,-0.1068782078020965,-0.1035634330659475,-0.09766617997680409,-0.10358851685596815,-0.10547536093375263,-0.1021940019005809,-0.10141837421818041,-0.09715898729300199,-0.09838323869126653,-0.2628368138839172,-0.1799527333753907,-0.2696472550973128,-0.2125966175463785,-0.0023660629621080126,-0.3535244974376074,-0.22276336661161433,-0.4466877802798657,-0.39710581437442644,-0.3424552394382418,-0.20336162955952986,-0.3474594639154363,-0.36838226648973565,-0.278352951083555,-0.2666832351421531,-0.16222760432317418,-0.1860153392651775,-0.08745558847859539,-0.09304355066845955,-0.1043642349010709,-0.1103791251427623,-0.116199242525261,-0.08855284900991117,-0.09030202865868524,-0.09170046670590097,-0.0925797677040099,-0.0938344745647816,-0.09502181706220172,-0.09627900108233685,-0.0973812048838633,-0.09841643602978697,-0.09939040247435729,-0.10031560235130793,-0.103079317583534,-0.6847692724118021,0.1738766683870176,-0.8327188747251262,3.275649084868629e-05,-0.7111528553400991,0.37231830711796093
