NOME_MUN,COD_MUN,DISTANCIA
São José do Mantimento,3163607,208.42580661957325
São João do Manhuaçu,3162559,208.55717185349778
Doresópolis,3123403,208.82082321578687
Joaquim Felício,3136405,208.82984450884965
Resplendor,3154309,208.9991932710048
Carbonita,3113503,209.05786074002532
Chalé,3116001,209.06780175116097
Morro do Pilar,3143708,209.2132435349837
Moema,3142403,209.23544691031628
Bandeira do Sul,3105301,209.33433283257926
Casa Grande,3114907,209.36437677124133
Lima Duarte,3138609,209.39009787710015
Catuji,3115458,209.39284128557313
Antônio Prado de Minas,3103108,209.42049489191862
Pescador,3150000,209.6164314239827
Florestal,3126000,209.6414742895863
Itambacuri,3132701,209.752146142564
Lagoa Santa,3137601,209.87463810603109
Naque,3144359,210.04666982991796
Rosário da Limeira,3156452,210.25081557739907
Inhapim,3130903,210.4383481190364
Santa Efigênia de Minas,3157500,210.444470127971
Sapucaí-Mirim,3165404,210.76049674680544
Formoso,3126208,210.78618414501614
Novo Oriente de Minas,3145356,210.85524181979318
Varjão de Minas,3170750,211.15709615086814
Seritinga,3166402,211.20055845973886
Cedro do Abaeté,3115607,211.34242444537554
Presidente Kubitschek,3153301,211.3508791604344
Piranguçu,3150901,211.37225547395815
Ipuiúna,3131505,211.42534820821106
Açucena,3100500,211.56410294998045
Ibiaí,3129608,211.61589461885228
Dom Bosco,3122470,211.87503845945463
Marilac,3140100,211.88812198377855
Lagoa da Prata,3137205,212.0291504141978
Mercês,3141603,212.1022220208537
Santo Antônio do Rio Abaixo,3160504,212.13267752374267
Alagoa,3101300,212.85744194732203
Desterro do Melo,3121506,212.91950162861
Almenara,3101706,212.95330879952184
São José da Safira,3163003,213.15636388181304
Espírito Santo do Dourado,3124401,213.1596603247147
Mar de Espanha,3139805,213.2850854984029
Engenheiro Navarro,3123809,213.4047280420899
Araçuaí,3103405,213.44946912787873
Senador Firmino,3165701,213.5189383681435
Fortuna de Minas,3126406,213.60536314468342
Faria Lemos,3125309,213.72848146293467
Miradouro,3142106,214.04815061466252
Silveirânia,3167301,214.1856446370505
Cipotânea,3116308,214.25145656506427
Cascalho Rico,3115003,214.55589409685825
Presidente Bernardes,3153103,214.63948336065113
Ubaí,3170008,214.72016559539497
Conceição do Rio Verde,3117702,214.9412077028838
Cruzília,3120805,215.20514819166218
Piedade dos Gerais,3150406,215.26524029188622
Jesuânia,3135902,215.3584435763155
Brás Pires,3108701,215.94732295050397
Borda da Mata,3108305,215.99359135402779
Cristiano Otoni,3120409,216.00909872001756
Pedra Dourada,3149002,216.03562874256122
Resende Costa,3154200,216.36653338301687
Goianá,3127388,216.61485871492545
Vargem Bonita,3170602,216.81674993572057
Tombos,3169208,216.93702122007215
Lontra,3138658,217.16462207252283
Conceição das Pedras,3117207,217.3337611115129
Chapada do Norte,3116100,217.4295206049584
Piraúba,3151305,217.47126419701607
São José do Divino,3163300,217.49062133839422
Ponto dos Volantes,3152170,217.57373870975613
Maria da Fé,3139904,217.77629516409132
Conceição de Ipanema,3117405,218.2193401850168
Mata Verde,3140555,218.26329294716655
Congonhas do Norte,3118106,218.39396585529957
Catas Altas da Noruega,3115409,218.90878344175576
Jacutinga,3134905,218.93635819360003
Monte Santo de Minas,3143203,218.9907720125343
Diogo de Vasconcelos,3121704,219.5584378823704
Rio Espera,3155207,219.85874451545936
Alvarenga,3102209,219.88064684582463
Abaeté,3100203,219.89648854509522
Orizânia,3145877,220.00057477440396
Taiobeiras,3168002,220.0717778754028
Água Comprida,3100708,220.16937122091724
Coroaci,3119203,220.35605079079795
Água Boa,3100609,220.60261614886088
Entre Rios de Minas,3123908,220.9529656002068
Reduto,3154150,220.95348907395285
Santa Rita de Ibitipoca,3159407,221.6330153959764
Cássia,3115102,221.95635103325856
Santo Antônio do Jacinto,3160306,222.41982243267393
Douradoquara,3123502,222.64597382957254
Bueno Brandão,3109105,222.80403683772946
Jordânia,3136504,222.83754635936054
Tocos do Moji,3169059,223.33569754147476
Divisópolis,3122454,223.5934572652668
São Sebastião da Vargem Alegre,3164431,223.7562218510928
Barão de Monte Alto,3105509,223.88540188896178
Conceição da Barra de Minas,3115201,224.19115645581473
Caraí,3113008,224.21366454834325
Itaúna,3133808,224.24568420144652
São Sebastião do Rio Preto,3164803,224.55324385748946
Piedade de Caratinga,3150158,224.5664451698845
São Miguel do Anta,3163805,224.97023909423098
Ibituruna,3130002,225.0467650322136
Dores do Turvo,3123304,225.04829445347963
Pedro Teixeira,3149408,225.15044224817726
Andrelândia,3102803,225.3024861803066
Santa Maria do Salto,3158102,225.30824300795848
Muzambinho,3144102,225.31041496837926
Paula Cândido,3148301,225.40681012544576
Nanuque,3144300,225.49066237232086
Córrego Danta,3119807,225.65177270781595
Caranaíba,3113107,226.19955746059085
São Domingos das Dores,3160959,226.27913780060732
Bias Fortes,3106804,226.35550055354213
Central de Minas,3115706,226.41107051315313
Itaguara,3132206,226.42954378568243
Nacip Raydan,3144201,226.44283365953555
Elói Mendes,3123601,226.65687189873597
Novorizonte,3145372,226.9034083333578
Oliveira Fortes,3145703,227.806499488037
Ataléia,3104700,227.91800843917738
Turvolândia,3169802,227.97230696730276
Recreio,3154101,228.32209381768394
Rio do Prado,3155108,228.37005937942112
Moeda,3142304,228.62146143126617
São Sebastião do Anta,3164472,228.63243616710554
Santa Rosa da Serra,3159704,228.94938826370742
Urucuia,3170529,229.23464926779127
Oratórios,3145851,229.40980709379022
Gurinhatã,3129103,229.47764417992835
Chapada Gaúcha,3116159,229.49562626147093
Dom Viçoso,3122801,229.72908434145012
Pedra do Anta,3148806,229.8026094230287
Delfim Moreira,3121100,229.9668132454675
Japonvar,3135357,230.13181376077512
Consolação,3118502,230.1632392492903
Caputira,3112901,230.4728040123939
Senhora do Porto,3166105,230.7070031988893
Mato Verde,3141009,231.07206205291075
Cataguases,3115300,231.08998511467755
Jenipapo de Minas,3135456,231.18602610057766
Natalândia,3144375,231.6332638058168
Jaboticatubas,3134608,231.91627704611057
Padre Carvalho,3146255,232.045763340637
Caiana,3110103,232.14378889115892
Dom Silvério,3122702,232.2093239077481
Amparo do Serra,3102506,232.79645871584643
Veríssimo,3171105,232.89304676525697
Itaipé,3132305,233.32272496218388
Berizal,3106655,233.7537270033775
Quartel Geral,3153707,233.75459763298966
Senador José Bento,3165800,233.9838813921951
Unaí,3170404,234.30592413533967
Uruana de Minas,3170479,234.4168228420046
São João Nepomuceno,3162906,234.4248816889362
Frutal,3127107,234.54725517671596
Cantagalo,3112059,234.719969223244
Espera Feliz,3124203,234.93966447666395
Caeté,3110004,235.24511538631506
São Geraldo da Piedade,3161601,235.2577425460442
