NOME_MUN,COD_MUN,DISTANCIA
Novorizonte,3145372,366.95955046037716
Pedra do Anta,3148806,367.21864107762985
Caiana,3110103,367.3369534833139
Caranaíba,3113107,367.34682623592505
Pedro Teixeira,3149408,367.3757175266662
Jenipapo de Minas,3135456,367.6040375077637
Oliveira Fortes,3145703,367.7895156184812
Nacip Raydan,3144201,368.16879417484586
Santa Rosa da Serra,3159704,368.1809569814735
Japonvar,3135357,368.4871503815268
Dom Viçoso,3122801,368.5683543833171
São Sebastião do Rio Preto,3164803,368.6286367556662
Santana do Riacho,3159001,368.829495853256
Natalândia,3144375,369.0114282811074
Grão Mogol,3127800,369.40717327793465
Amparo do Serra,3102506,369.99165690950986
Senhora do Porto,3166105,370.07980661978877
Padre Carvalho,3146255,370.79580413179235
Santa Cruz de Minas,3157336,371.01133142943365
Cordislândia,3119005,371.0205756164395
Manhumirim,3139508,371.08738260054463
Claro dos Poções,3116506,371.1954379924168
Consolação,3118502,371.33768917077043
Itutinga,3134509,372.3262037979529
Dom Cavati,3122504,372.48192877644465
Ouro Verde de Minas,3146206,372.89311832041346
Uruana de Minas,3170479,373.8962629585674
Senador Modestino Gonçalves,3165909,374.1130152403817
Joanésia,3136108,374.1791282727994
Comercinho,3117009,374.43595954407954
Berizal,3106655,375.08140802575906
São Félix de Minas,3161056,375.3042926444839
Materlândia,3140605,375.4859140923835
Sericita,3166303,375.5691493306548
Cantagalo,3112059,375.7876688226605
Camacho,3110400,375.98460929208267
Senador José Bento,3165800,376.4403186555615
Estiva,3124500,376.6211808832464
Sem-Peixe,3165560,377.39182842968296
São Geraldo da Piedade,3161601,377.40000480381764
Wenceslau Braz,3172202,377.81184683592494
União de Minas,3170438,377.92397037566093
José Raydan,3136553,378.7794941471859
Santa Cruz de Salinas,3157377,381.90629294771304
Vieiras,3171402,382.0548126689156
Lagoa dos Patos,3137304,382.37413241859497
Miravânia,3142254,382.754011705444
Luislândia,3138682,382.89847028551105
Taparuba,3168051,382.93853397095916
Santo Antônio do Retiro,3160454,383.4319683082163
Paulistas,3148400,384.09456274548916
Santa Helena de Minas,3157658,384.2822797693283
Sabará,3156700,384.5004690919069
Veredinha,3171071,384.7103383676641
Vermelho Novo,3171154,385.03059234869426
Juvenília,3136959,385.4762254868871
Monte Sião,3143401,385.77188897395774
Morro da Garça,3143609,386.7921515060261
Santo Antônio do Itambé,3160207,387.23382364511554
Francisco Dumont,3126604,387.40314619372646
Lassance,3138104,387.7198020680802
Guaraciama,3128253,388.3922552453856
Cabeceira Grande,3109451,389.8300318409076
Pintópolis,3150570,390.3415680562214
Cajuri,3110202,390.48573995065397
Itaobim,3133303,390.8741611270734
Santa Bárbara do Monte Verde,3157278,390.9602132253847
Jampruca,3135076,391.67142936702913
Santana de Pirapama,3158508,391.781656033153
Riacho dos Machados,3154507,391.87874047810396
Pratinha,3153004,392.44098034854005
Cachoeira de Pajeú,3102704,392.9710932008991
Santa Cruz do Escalvado,3157401,392.979540237425
Frutal,3127107,393.0037119099171
