NOME_MUN,COD_MUN,DISTANCIA
Vargem Bonita,3170602,302.0682017750256
Toledo,3169109,302.13180014538545
Vargem Alegre,3170578,302.150349675263
Iguatama,3130309,302.67915519365636
Peçanha,3148608,302.87291674515063
Mercês,3141603,302.98759625278495
São Geraldo do Baixio,3161650,303.0302169744807
Munhoz,3143807,303.2462245927545
Rosário da Limeira,3156452,303.2712849841478
Piedade dos Gerais,3150406,303.5596804167337
Dom Joaquim,3122603,303.5991112238642
Gonçalves,3127404,303.64955795644295
São José do Mantimento,3163607,304.2988306112147
Delfim Moreira,3121100,304.453661278607
Tocos do Moji,3169059,304.69348752844576
Maria da Fé,3139904,304.8664014554092
Capitão Andrade,3112653,305.55471527596757
Felício dos Santos,3125408,305.578044481986
Candeias,3112000,305.68620375653484
Pirajuba,3150703,305.88161351271975
Passa Quatro,3147600,305.91393136682206
Padre Paraíso,3146305,305.91416614970876
Couto de Magalhães de Minas,3120102,306.0097565714801
Simão Pereira,3167509,306.3116781274489
Passabém,3147501,306.3224346396168
Chácara,3115904,306.3773167218633
Tumiritinga,3169505,306.390545508573
Rio Doce,3155009,306.4354354395598
Caraí,3113008,307.111788132364
Marilac,3140100,307.16398800576656
Conselheiro Pena,3118403,307.4110499058442
Itaguara,3132206,307.50252637166807
Sericita,3166303,308.0948104480676
São José do Divino,3163300,308.1330811056211
Queluzito,3153806,308.1503338354155
Fortuna de Minas,3126406,308.2824849014465
Água Boa,3100609,308.29092568919816
Mar de Espanha,3139805,308.38575435593566
São Sebastião do Anta,3164472,308.553362082593
Engenheiro Navarro,3123809,308.6639158975853
Aracitaba,3103306,308.70137746562443
Paiva,3146602,308.8393304093515
Tombos,3169208,309.0806137035388
Morro do Pilar,3143708,309.42581036355415
Jordânia,3136504,309.6397631029354
Cristiano Otoni,3120409,309.83747881444924
Ubaí,3170008,309.87880448951285
Catuji,3115458,309.968748871559
Senador Firmino,3165701,310.0252447896987
Divisópolis,3122454,310.05886199673535
Coroaci,3119203,310.13636624773574
Alagoa,3101300,310.2247247703938
Presidente Bernardes,3153103,310.3694774940713
São Sebastião da Vargem Alegre,3164431,310.4788565751969
Raul Soares,3154002,310.5242484041794
Planura,3151602,310.55016781175493
Naque,3144359,310.7033434508158
Bom Sucesso,3108008,310.82499804988106
Santa Efigênia de Minas,3157500,310.92648246604836
Presidente Kubitschek,3153301,311.3304714771673
Orizânia,3145877,311.34628915578924
Paraguaçu,3147204,311.56082529147756
Dores do Indaiá,3123205,311.5991974353812
Itapecerica,3133501,311.9465603809791
Oratórios,3145851,312.57212487972663
Alvarenga,3102209,313.0522469513252
Centralina,3115805,313.102853103528
Silveirânia,3167301,313.1611161983716
Santo Antônio do Amparo,3159902,313.38493045220366
Conceição de Ipanema,3117405,313.71583301679397
Dores do Turvo,3123304,313.76999986797716
Santa Rita de Ibitipoca,3159407,313.9505475447538
Gonzaga,3127503,314.16310843646477
Conceição da Aparecida,3117108,314.1780105399443
Brás Pires,3108701,314.49842459843444
Santo Antônio do Jacinto,3160306,314.5243856789415
Piranguçu,3150901,314.60506829468125
Jaboticatubas,3134608,314.64602892763463
Itaipé,3132305,314.7499182236557
São José da Safira,3163003,314.96368616448905
Caiana,3110103,315.05008839411255
Bandeira do Sul,3105301,315.1623024419695
Araçuaí,3103405,315.36567502842183
Seritinga,3166402,315.4494130127723
Conceição da Barra de Minas,3115201,315.70360791264454
Botelhos,3108404,315.8652459562394
Claro dos Poções,3116506,316.08952497203046
Barão de Monte Alto,3105509,317.12785269318914
Martinho Campos,3140506,317.17953475857576
Ponto dos Volantes,3152170,317.24889859242893
Virginópolis,3171808,317.2651694817767
Angelândia,3102852,318.2905380807539
Areado,3104304,318.55516135473334
Camacho,3110400,318.648654119153
Novo Oriente de Minas,3145356,319.2230701696599
Douradoquara,3123502,319.5881784757624
Dom Viçoso,3122801,319.7182154370361
Natalândia,3144375,319.9405429459693
Cipotânea,3116308,320.27955095043774
Francisco Sá,3126703,320.514427372819
Ibirité,3129806,320.65174303248136
Rio do Prado,3155108,320.7520027867005
São João Nepomuceno,3162906,321.05890038748623
Pedra Dourada,3149002,321.17857053332057
Extrema,3125101,321.2639947633262
Bias Fortes,3106804,321.5565310044658
Janaúba,3135100,321.72361543132206
Diogo de Vasconcelos,3121704,322.1025283678148
Santo Antônio do Rio Abaixo,3160504,322.166280271612
Vieiras,3171402,322.5241287447892
Francisco Badaró,3126505,322.5383925789216
Goianá,3127388,322.6548945977328
São Félix de Minas,3161056,322.7335654085063
Antônio Prado de Minas,3103108,323.1188825129516
Cantagalo,3112059,323.490978782621
Santo Hipólito,3160603,323.5773084602539
Campanha,3110905,323.8914957564358
Raposos,3153905,324.12596146562987
Itutinga,3134509,324.27544846720696
Amparo do Serra,3102506,324.5557771621356
Senador José Bento,3165800,324.5880015425764
Caranaíba,3113107,324.82789363287077
Ingaí,3130804,324.9306991986382
Catas Altas da Noruega,3115409,325.023880487742
Bela Vista de Minas,3106002,325.1516497294185
Oliveira Fortes,3145703,325.43497186722055
Lontra,3138658,325.65697834304535
Pedra do Anta,3148806,325.68289765093937
Santa Maria do Salto,3158102,325.84602579539114
Nacip Raydan,3144201,326.03495754917236
José Raydan,3136553,326.3401547485592
Recreio,3154101,327.2198465812737
Mata Verde,3140555,327.49778262194536
Materlândia,3140605,327.6159671885509
Taparuba,3168051,328.1034108441693
Santana de Pirapama,3158508,328.1965575412705
Congonhas do Norte,3118106,328.276035310759
Novorizonte,3145372,328.73754128488224
Chapada do Norte,3116100,328.95598144433154
Canaã,3111705,329.6387499070829
Ouro Verde de Minas,3146206,330.1004869673483
Senhora do Porto,3166105,330.160049349734
Araponga,3103702,330.2535489069029
Monte Sião,3143401,330.6886578429652
Rio Espera,3155207,330.7337448889639
Lagoa Grande,3137536,330.8372413362172
